Time(ms), ID, Bus, Data
193439907,451,0,06630662FF300001
193440141,485,0,5C02143FFC0001E9
193440379,452,0,4A62C0A7040005FE
193440618,493,0,01A9000000001B8A
193440812,453,0,2BE62BE6B25C
193441034,481,0,00000000031CC0
193441206,495,0,00000000
193441420,500,0,000000000000
193441532,568,0,6C
193441686,647,0,C10001
193441866,840,0,0357036309
193442087,189,0,02F82AF30C00FF
193442324,707,0,066306620000CA00
193442477,479,0,800200
193442659,842,0,0355036009
193442903,501,0,0C0C000400000900
193443155,560,0,0000100000001FFF
193443358,711,0,0320E2C11000
193446963,485,0,5C02145FFB000208
193447334,568,0,6C
193447719,193,0,61C53B272119D74E
193447948,197,0,6144EC1BA05751C5
193448159,209,0,8135BEC933CB00
193448360,241,0,4A4704400000
193448604,456,0,83FF0000FFFE3BFF
193448849,489,0,0038000E00510000
193449054,532,0,020023FF241F
193449289,170,0,2BE62BE606541700
193449512,761,0,00010A0800000A
193449762,171,0,0000000000000000
193449965,190,0,08420005ABBC
193450128,199,0,43B79780
193450373,201,0,8000002A00011800
193450503,211,0,2AAD
193450704,381,0,222442FF0F82
193450926,390,0,04005D08030183
193451167,493,0,01A9000000001B8A
193451323,499,0,80BC00
193451495,495,0,00000000
193456955,485,0,5C02147FFB000228
193457102,568,0,6C
193457714,193,0,71C766FF711B027D
193457947,197,0,B145020CB0597CB7
193458159,209,0,C12EFECF33CA00
193458361,241,0,564500400000
193458490,389,0,1BC6
193458718,454,0,349D349D00032D8C
193458960,456,0,C3FF0000FFFD3BFE
193459198,508,0,F9F201EC0000A32B
193459368,528,0,040001FE
193460633,497,0,A21200000800007A
193461760,170,0,2BE62BE600541A00
193461966,190,0,0C410005ABBC
193462212,201,0,8000002D00011800
193462463,171,0,0000000000000000
193462694,417,0,00004100000000
193462852,199,0,43BA9DCB
193462967,419,0,00
193463095,211,0,2AB2
193463311,426,0,00662694663000
193463534,390,0,04005D08030183
193463771,451,0,06630662FF000000
193464011,493,0,01A9000000001B8A
193464247,452,0,6D62C0A6060003FD
193464420,495,0,00000000
193464614,453,0,2BE62BE6B25C
193464824,1105,0,000000000000
193465037,500,0,000000000000
193465191,647,0,000001
193466878,189,0,02E429F30C00FF
193467114,485,0,5C02141FFB0001C8
193467267,479,0,800200
193467381,568,0,6C
193467623,501,0,0C0C000400000900
193467964,193,0,41C992D3411D2DBB
193468193,197,0,81472E1A805BA7D4
193468412,209,0,01283ED833CD00
193468611,241,0,624500400000
193468860,456,0,03FF000000003C01
193469101,489,0,0034000E004F0000
193469305,711,0,0320D4C10000
193469537,844,0,F1D4004F03C70034
193469707,866,0,00000134
193470303,564,0,0000000000
193470738,481,0,000000000010F0
193473059,969,0,0706000000000000
193473979,170,0,2BE62BE602541900
193474185,190,0,00410005ABBF
193474432,201,0,8000002000011800
193474683,171,0,0000000000000000
193474922,493,0,01A9000000001B8A
193475082,199,0,43BDA41C
193475256,495,0,00000000
193475388,211,0,2ABE
193475613,390,0,04005D08030183
193476959,485,0,5C02143FFB0001E8
193477683,193,0,51CBBEEE511E435D
193477910,197,0,91495A2D905DD2F1
193478126,209,0,411F7EE033CC00
193478331,241,0,7E4400400000
193478463,389,0,1BC7
193478691,454,0,349D349D00432D8B
193478935,456,0,43FF0000FFFF3C00
193479177,562,0,0000200800120022
193479289,568,0,6C
193480377,386,0,11FB010000000000
193480561,352,0,DF7311FB03
193482981,499,0,C0FC00
193486441,170,0,2BE62BE604541800
193486649,190,0,04410005ABBE
193486892,201,0,8000002700011800
193487126,485,0,5C02145FFB000208
193487377,171,0,0000000000000000
193487602,193,0,61CCD4EE61206E9D
193487833,197,0,A14B8643A05FFDE4
193487994,199,0,43C0AA71
193488211,209,0,811FBEDF32CC00
193488339,211,0,2AC7
193488543,241,0,4A4400400000
193488767,390,0,04005D08030183
193488997,417,0,00004100000000
193489240,456,0,83FF0000FFFE3BFF
193489359,419,0,00
193489599,489,0,0028000E004F0000
193489815,426,0,00662694663000
193490055,493,0,01A9000000001B8A
193490288,451,0,06630662FF100003
193490459,495,0,00000000
193490707,452,0,0062C0A600000000
193490944,298,0,10E0706D00001091
193491138,453,0,2BE62BE6B25C
193491251,568,0,6C
193491464,500,0,000000000000
193491644,840,0,034F035C09
193491798,647,0,430001
193491979,842,0,034C036009
193492204,189,0,02D029F2F800FF
193492450,560,0,0000200000001FFE
193492603,479,0,800200
193492843,707,0,066306620000CA00
193493087,501,0,0C0C000400000900
193493290,711,0,0320E9C11000
193493534,977,0,014E800020000000
193493755,979,0,800020007FFD3A
193493965,988,0,81000A000000
193494197,1001,0,06BD171706C516E2
193494455,1017,0,00000000510C621C
193494597,1019,0,0019
193494851,1020,0,4813135B5B205B5B
193495020,1187,0,18328000
193495261,1217,0,10CA343A5B000000
193495416,1223,0,100000
193495660,1233,0,000000010D600000
193495876,546,0,009A43B1033833
193496118,558,0,5000000000006A01
193496954,485,0,5C02147FFB000228
193497534,568,0,6C
193497965,193,0,B1CE0133712299F9
193498191,197,0,B14C9C3AF0601381
193498410,209,0,C116FEE732CB00
193498614,241,0,564400400000
193498740,389,0,1BC8
193498970,454,0,349D349D00832D8A
193499205,170,0,2BE62BE606541700
193499446,456,0,C3FF0000FFFD3BFE
193499695,171,0,0000000000000000
193499901,190,0,08400005ABBE
193500057,199,0,43C3B0C2
193500306,201,0,8000002A00011800
193500432,211,0,2AC7
193500660,309,0,02001362210D1325
193500883,390,0,04005D08030183
193501124,493,0,01A9000000001B8A
193501327,532,0,040043FE482A
193501497,495,0,00000000
193501724,761,0,00010D0800000D
193503104,481,0,000000000114E0
193506962,485,0,5C02141FFC0001C9
193507175,566,0,03C75A0000
193507290,568,0,6C
193507529,989,0,0000009F880203A9
193507760,193,0,81D02D9A4124C527
193507986,197,0,814EC85DC0623E9D
193508200,209,0,01113EEF32CE00
193508402,241,0,624604400000
193508652,456,0,03FF000000003C01
193508894,489,0,0020000E004D0000
193509129,508,0,FA1201B70000F221
193509302,528,0,060001FD
193509460,1227,0,10CA10CA
193509686,1927,0,00CB0000000000
193510635,311,0,0E01988F2CFC1009
193511506,170,0,2BE62BE600541A00
193511711,190,0,0C400005ABBD
193511957,201,0,8000002D00011800
193512216,493,0,01A9000000001B8A
193512466,171,0,0000000000000000
193512698,417,0,00004100000000
193512856,199,0,43C6B715
193512971,419,0,00
193513102,211,0,2AD0
193513318,426,0,00662694663000
193513541,390,0,04005D08030183
193513776,451,0,06630662FF200002
193513945,495,0,00000000
193514185,452,0,2762C0A6020007FF
193514341,499,0,003C00
193514534,453,0,2BE62BE6B25C
193514750,500,0,000000000000
193514905,647,0,820001
193515138,1265,0,418E018E00750812
193515255,1267,0,3E
193515483,1417,0,B04B7986946620C7
193515714,1906,0,00110000000000
193516999,485,0,5C02143FFD0001EA
193517218,189,0,02A827F2F800FF
193517331,568,0,6C
193517485,479,0,800200
193517729,501,0,0C0C000400000900
193517958,193,0,91D259B85126F082
193518186,197,0,9150F49FD0646A03
193518400,209,0,410B7EF432CD00
193518602,241,0,7E4300400000
193518731,389,0,1BC9
193518960,454,0,349D349D00C32D89
193519207,456,0,43FF0000FFFF3C00
193519407,711,0,0320DBC11000
193519641,844,0,F9BD004D03C9001C
193519812,866,0,00000116
193520056,961,0,0765F78000000000
193520271,995,0,C9C96CA56901C9
193520423,554,0,8D8802
193520672,313,0,0000000000000000
193523999,170,0,2BE62BE602541900
193524211,190,0,00400005ABC0
193524458,201,0,8000002000011800
193524706,171,0,0000000000000000
193524948,493,0,01A9000000001B8A
193525105,199,0,43C9BD6C
193525276,495,0,00000000
193525408,211,0,2ADB
193525633,390,0,04005D08030183
193526964,485,0,5C02145FFE00020B
193527592,193,0,A1D3700DA1270607
193527816,197,0,E15220DAE066956C
193528037,209,0,8103BEFB32CC00
193528237,241,0,4A4300400000
193528484,456,0,83FF0000FFFE3BFF
193528727,489,0,001C000E004C0000
193528969,562,0,0000200800120022
193529082,568,0,6C
193530650,481,0,000000000218D0
193533164,810,0,0A31B06865C4D2B5
193536433,170,0,2BE62BE604541800
193536642,190,0,04400005ABBF
193536885,201,0,8000002700011800
193537137,171,0,0000000000000000
193537365,417,0,00004100000000
193537595,193,0,B1D59C4BB1293190
193537826,197,0,F1533717F068C120
193537987,199,0,43CCC3C5
193538210,209,0,C0FFFEFE31CC00
193538337,211,0,2AE3
193538542,241,0,564300400000
193538670,389,0,1BCB
193538891,390,0,04005D08030183
193539008,419,0,00
193539236,454,0,349D349D00032D8C
193539450,426,0,00662694663000
193539691,456,0,C3FF0000FFFD3BFE
193539927,451,0,06630662FF300001
193540164,485,0,5C02147FFE00022B
193540403,452,0,4A62C0A5040005FE
193540644,493,0,01A9000000001B8A
193540836,453,0,2BE62BE6B25C
193541011,495,0,00000000
193541166,499,0,407C00
193541380,500,0,000000000000
193541492,568,0,6C
193541646,647,0,C10001
193541831,840,0,034A035C09
193542052,189,0,02A827F2D000FF
193542290,707,0,066306620000CA00
193542443,479,0,800200
193542625,842,0,034A035E09
193542869,501,0,0C0C000400000900
193543117,560,0,0000300000001FFD
193543324,711,0,0320D6C10000
193546845,328,0,00
193547080,485,0,5C02141FFE0001CB
193547312,1912,0,00310000000000
193547425,568,0,6C
193547915,193,0,81D7C891812B5CDA
193548143,197,0,C1556389C069D71D
193548359,209,0,00F73F0931CF00
193548565,241,0,624200400000
193548815,456,0,03FF000000003C01
193549049,170,0,2BE62BE606541700
193549290,489,0,001C000E004E0000
193549494,190,0,083F0005ABBF
193549744,171,0,0000000000000000
193549992,201,0,8000002A00011800
193550155,199,0,43CFCA20
193550397,493,0,01A9000000001B8A
193550524,211,0,2AE7
193550698,495,0,00000000
193550920,390,0,04005D08010183
193551120,532,0,060063FD6C35
193551346,761,0,00010008000000
193551542,381,0,222442FF0F96
193556959,485,0,5C02143FFF0001EC
193557102,568,0,6C
193557741,193,0,91D9F524912D8861
193557970,197,0,D1579043106B02B9
193558182,209,0,40F17F0E31CE00
193558387,241,0,7E4200400000
193558516,389,0,1BCC
193558746,454,0,349D349D00432D8B
193558991,456,0,43FF0000FFFF3C00
193559233,508,0,FACE01A6000002AE
193559404,528,0,00000000
193560627,481,0,00000000031CC0
193561709,170,0,2BE62BE600541A00
193561916,190,0,0C3F0005ABBE
193562161,201,0,8000002D00011800
193562412,171,0,0000000000000000
193562640,417,0,00004100000000
193562803,199,0,43D2D07F
193562920,419,0,00
193563049,211,0,2AEF
193563264,426,0,00662694663000
193563486,390,0,04005D08010183
193563726,451,0,06630662FF000000
193563965,493,0,01A9000000001B8A
193564202,452,0,6D62C0A5060003FD
193564375,495,0,00000000
193564569,453,0,2BE62BE6B25C
193564811,497,0,A21200000800007A
193565024,500,0,000000000000
193565177,647,0,000001
193565620,1009,0,009E5108144F0E5B
193566863,189,0,028026F2D000FF
193567098,485,0,5C02145FFF00020C
193567249,479,0,800200
193567363,568,0,6C
193567609,501,0,0C0C000400000900
193567838,193,0,E1DA0B6FA12FB3EA
193568066,197,0,E159BCDD206D2E58
193568279,209,0,80F0BF0E31CD00
193568479,241,0,4A4505400000
193568723,456,0,83FF0000FFFE3BFF
193568965,489,0,001C000E00510000
193569170,711,0,0320C6C0F000
193569408,844,0,E1C2005103CD001C
193569578,866,0,000000F7
193570298,564,0,0000000000
193570502,304,0,02
193572171,1275,0,000000
193572398,1905,0,002B0000000000
193573019,499,0,80BC00
193574060,170,0,2BE62BE602541900
193574269,190,0,003F0005ABC1
193574516,201,0,8000002000011800
193574767,171,0,0000000000000000
193575007,493,0,01A9000000001B8A
193575165,199,0,43D5D6DE
193575340,495,0,00000000
193575466,211,0,2AF6
193575714,969,0,0706000000000000
193575937,390,0,04005D08010183
193576955,485,0,5C02147FFF00022C
193577685,193,0,F1DC37D9B130C9B6
193577911,197,0,F15AD33A306F5A01
193578129,209,0,C0EBFF1231CC00
193578334,241,0,564200400000
193578465,389,0,1BCC
193578693,454,0,349D349D00832D8A
193578934,456,0,C3FF0000FFFD3BFE
193579176,562,0,0000200800120022
193579288,568,0,6C
193580397,386,0,11FB010000000000
193580563,320,0,520201
193583120,1519,0,FE35F408C402399A
193583303,352,0,DF7311FB03
193585567,1105,0,000000000000
193586459,170,0,2BE62BE604541800
193586670,190,0,043F0005ABC0
193586914,201,0,8000002700011800
193587162,171,0,0000000000000000
193587394,417,0,00004100000000
193587553,199,0,43D8DD3A
193587669,419,0,00
193587896,193,0,C1DE64428132F532
193588130,197,0,C15CFFED00718593
193588343,209,0,00E63F1A30D000
193588474,211,0,2AFB
193588681,241,0,624200400000
193588904,390,0,04005D08010183
193589118,426,0,00662694663000
193589368,456,0,03FF000000003C01
193589602,451,0,06630662FF100003
193589838,485,0,5C02141FFF0001CC
193590082,452,0,0062C0A500000000
193590327,489,0,0018000E00520000
193590522,453,0,2BE62BE6B25C
193590761,493,0,01A9000000001B8A
193590996,298,0,10E0706D000010A1
193591169,495,0,00000000
193591381,500,0,000000000000
193591496,568,0,6C
193591647,647,0,430001
193591832,840,0,0345035809
193592050,189,0,028026F2A800FF
193592288,707,0,066306620000CA00
193592439,479,0,800200
193592621,842,0,0341035509
193592865,501,0,0C0C000400000900
193593119,560,0,0000000000000000
193593347,481,0,000000000010F0
193593548,711,0,0320BDC0E000
193593792,977,0,014E800020000000
193594019,1519,0,FDC002AAAAAAAAAA
193594244,979,0,8000200000003A
193594456,988,0,81000A000000
193594695,1001,0,06AB171D06A016E8
193595593,1221,0,0000000000
193595812,546,0,009A83DE033833
193596061,550,0,A000000000000000
193596413,558,0,A000000000006A02
193596954,485,0,5C02143FFE0001EB
193597465,568,0,6C
193597902,193,0,D1E09103D13420B0
193598131,197,0,115E2D1810729B76
193598344,209,0,40E37F1C30CF00
193598548,241,0,7E4200400000
193598677,389,0,1BCC
193598909,454,0,349D349D00C32D89
193599144,170,0,2BE72BE706541600
193599391,456,0,43FF0000FFFF3C00
193599640,171,0,0000000000000000
193599850,190,0,083F0005ABBF
193600009,199,0,43DBE39B
193600254,201,0,8000002A00011800
193600390,211,0,2B00
193600630,493,0,01A9000000001B8A
193600859,309,0,02001362210D1326
193601081,390,0,04005D08010183
193601253,495,0,00000000
193601465,532,0,000002000000
193601690,761,0,00010708000007
193603034,499,0,C0FC00
193605576,1257,0,E100009DD600
193607003,485,0,5C02135FFE00020A
193607189,566,0,03C7540008
193607301,568,0,6C
193607544,989,0,0000009F880203A9
193607771,193,0,E1E1A725E1364BF6
193608001,197,0,21605A062074C723
193608218,209,0,80DFBF1F30CE00
193608422,241,0,4A4200400000
193608666,456,0,83FF0000FFFE3BFF
193608914,489,0,0018000E00540000
193609149,508,0,FAA301640000524B
193609319,528,0,020001FF
193610682,311,0,0E01983C2CE51009
193611515,170,0,2BE72BE700541900
193611723,190,0,0C3F0005ABBE
193611969,201,0,8000002D00011800
193612225,493,0,01A9000000001B8A
193612475,171,0,0000000000000000
193612707,417,0,00004100000000
193612868,199,0,43DEE9FC
193612983,419,0,00
193613115,211,0,2B05
193613329,426,0,00662694663000
193613552,390,0,04005D08010183
193613786,451,0,06630662FF200002
193613959,495,0,00000000
193614195,452,0,2762C0A4020007FF
193614422,1249,0,4855313033393434
193614617,453,0,2BE72BE7B25C
193614830,500,0,000000000000
193614985,647,0,820001
193615617,1322,0,03241C3C403C
193616954,485,0,5C02137FFE00022A
193617173,189,0,026C25F29400FF
193617283,568,0,6C
193617437,479,0,800200
193617741,501,0,0C0C000400000900
193617966,193,0,F1E3D3D3F1387767
193618194,197,0,316170C33076F33B
193618416,209,0,C0E3FF1A30CD00
193618621,241,0,564200400000
193618749,389,0,1BCE
193618979,454,0,349D349D00032D8C
193619221,456,0,C3FF0000FFFD3BFE
193619422,711,0,0320B9C0D000
193619654,844,0,E9C3005403CE0018
193619824,866,0,000000E2
193620068,961,0,0765F78000000000
193620284,995,0,C9C96CA56901C9
193620432,554,0,CCBC01
193620658,1225,0,40320000000000
193620908,313,0,0000000000000000
193621137,1910,0,00170000000000
193623146,481,0,000000000114E0
193623990,170,0,2BE72BE702541800
193624196,190,0,003E0005ABC2
193624443,201,0,8000002000011800
193624694,171,0,0000000000000000
193624933,493,0,01A9000000001B8A
193625096,199,0,43E0EE3C
193625267,495,0,00000000
193625396,211,0,2B08
193625628,1300,0,4731524336533530
193625852,390,0,04005D08010183
193626982,485,0,5C02121FF80001C3
193627672,193,0,01E50085C1398D29
193627905,197,0,01639D6940781EE5
193628121,209,0,00E13F1F30D000
193628321,241,0,624405400000
193628571,456,0,03FF000000003C01
193628814,489,0,0014000E00530000
193629054,562,0,0000200800120022
193629168,568,0,6C
193630236,1273,0,000000
193630557,499,0,003C00
193633132,810,0,0A31B06865C4D2B5
193634017,289,0,0000000000000000
193635561,1323,0,9A189919
193636469,170,0,2BE72BE704541700
193636678,190,0,043E0005ABC1
193636924,201,0,8000002700011800
193637173,171,0,0000000000000000
193637404,417,0,00004100000000
193637634,193,0,11E72D20D13BB8EC
193637866,197,0,1165CA70507935BF
193638033,199,0,43E3F4A1
193638251,209,0,40DF7F2030CF00
193638379,211,0,2B08
193638583,241,0,7E4200400000
193638713,389,0,1BD1
193638936,390,0,04005D08010182
193639050,419,0,00
193639278,454,0,349D349D00432D8B
193639495,426,0,00662694663000
193639741,456,0,43FF0000FFFF3C00
193639975,451,0,06630662FF300001
193640212,485,0,5C02123FF70001E2
193640451,452,0,4A62C0A4040005FE
193640692,493,0,01A9000000001B8A
193640885,453,0,2BE72BE7B25C
193641057,495,0,00000000
193641269,500,0,000000000000
193641381,568,0,6C
193641535,647,0,C10001
193641717,840,0,0345035A09
193641955,707,0,066306620000CA00
193642177,189,0,025824F28000FF
193642359,842,0,033A034F09
193642512,479,0,800200
193642762,560,0,0000100000001FFF
193643009,501,0,0C0C000400000900
193643207,711,0,0320AEC0C000
193643382,1328,0,00000000
193646957,485,0,5C02115FF7000201
193647337,568,0,6C
193647704,193,0,21E8437AE13DE491
193647936,197,0,2167F796607B6194
193648150,209,0,80DDBF2130CE00
193648352,241,0,4A4200400000
193648599,456,0,83FF0000FFFE3BFF
193648839,489,0,0014000E00540000
193649075,170,0,2BE72BE706541600
193649284,532,0,020023FF241F
193649489,190,0,083E0005ABC0
193649739,171,0,0000000000000000
193649984,201,0,8000002A00011800
193650150,199,0,43E6FB05
193650391,493,0,01A9000000001B8A
193650523,211,0,2B0A
193650743,481,0,000000000218D0
193650966,390,0,04005D08010182
193651139,495,0,00000000
193651363,761,0,00010A0800000A
193651563,381,0,222442FF0FA7
